organization_id,drill_id,lineage_id,version,supersedes_drill_id,superseded_at,name,discipline,category,skill_id,target_behavior,purpose,standard_setup,execution,what_good_looks_like,what_bad_looks_like,common_errors,corrections,transfer,contact_level,equipment_needed,requires_coach_authorization,content_class,source_ref,active,created_by_account_id,created_by_role,difficulty,grounding_claim_ids,field_provenance
{{PPBF_ORG_ID}},drl_160ff16df2a668,drl_160ff16df2a668,1,,,Jab to Held Target,boxing,technical,SK-JAB-01,Basic jab mechanics to a static target,Basic jab mechanics to a static target,focus mitt,"Jab to a held mitt at own range, returning to guard each rep. Mitt is static so the target does not add a timing demand yet.","Lead hand snaps straight out to the mitt and returns to guard before the rear hand moves.
Feet stay planted, rear hand stays at the cheek, chin stays down through the punch.
Elbow stays tucked on extension rather than flaring out.
Same tempo rep after rep, no rushing to beat a signal.","Jab loops in from the outside instead of traveling straight to the target.
Rear hand drops or drifts away from the face during extension.
Chin lifts or head leans forward on contact.
Athlete lunges with the whole body instead of stepping into range first.",,"Stop the rep, reset the stance, and have the athlete throw the jab in isolation with the feet still.
Place a hand lightly on the rear glove to cue it staying at the cheek.
Give one correction at a time before the next rep rather than stacking several fixes at once [A1-039].
Walk the mitt to the athlete's true range instead of asking the athlete to reach for it.","A jab thrown the same way every time becomes the punch an athlete can trust once the target starts moving.
This single jab is the piece that later opens the combinations seen in real bouts [A8-052].",light_technical,focus mitt,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,beginner,A1-039|A8-052,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
{{PPBF_ORG_ID}},drl_a8fcfc8f0a4c63,drl_a8fcfc8f0a4c63,1,,,Jab Return Under Count,boxing,technical,SK-JAB-01,Retraction speed of the jab,Retraction speed of the jab,none,"Jab and return to guard within a called count. The scored element is the return, since the extension is rarely the failure point.","Jab extends and the hand is already back at guard before the count ends.
Return path matches the extension path exactly, elbow tucking straight back to the ribs.
Chin stays down and eyes stay on target through the whole return, not just the punch.
Guard is set and still by the time the next count is called.","Hand drops to shoulder height and hangs there before returning to guard.
Return path swings wide, elbow flaring away from the body on the way back.
Eyes drop to watch the returning hand instead of staying on the target.
Guard arrives late, after the count has already been called.",,"Call the count aloud and grade the return, not the extension, since the extension is rarely where this age group fails.
Hold a hand or mitt at guard height as a fixed stopping point the fist has to find on the way back.
Stop the drill the moment a return is late, and drill the return path alone, with no jab attached, until it is clean.
Tighten the count interval only once the return lands on time on every single rep, never before.","A jab that snaps back on time is what keeps the guard closed once the other hand starts working back, which is the actual reason for training the return and not just the punch.
This is also the habit that follows these boxers into skills bout competition once they reach eligible age [A2-088], where guard control is exactly the kind of thing that shows up in behavioural analysis at higher levels, including guard-drop time [A2-060].",none,none,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,beginner,A2-060|A2-088,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
{{PPBF_ORG_ID}},drl_9994cbb4a19315,drl_9994cbb4a19315,1,,,Jab While Moving,boxing,technical,SK-JAB-02,Jab combined with footwork,Jab combined with footwork,focus mitt,Step-drag forward and jab on arrival; step back and jab on arrival. The punch lands as the foot lands.,"Foot and jab arrive at the same instant, no gap between plant and impact.
Front foot drags forward, rear foot resets before the next punch fires.
Weight stays forward on the ball of the lead foot on contact, not stalled on the heel [A8-069].
Jab retracts on the same beat as the next step, hand never resting out front.","Punch lands before the foot lands, or after it - the two events split apart.
Boxer leans the head and shoulders forward to reach instead of stepping to close range.
Back foot drags late, leaving the stance stretched out and narrow.
Jab arm straightens and hangs out there while the feet catch up.",,"Slow the drill to half speed and call ""foot-hand"" out loud until the two land together.
Have the boxer step first with no punch, freeze, check base, then add the jab back in.
Tap the back shoulder if the head is leading past the front knee - reset the stance and repeat.
Shorten the step so the drag can finish before the hand fires.","This is the entry and exit for every jab thrown at range in sparring - step ends, hand lands, hand returns, stance resets before the next exchange.
Fighters who move well under the current rules are landing on a moving base rather than standing and reaching, and it starts here [A8-004] [A3-021].",light_technical,focus mitt,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,intermediate,A3-021|A8-004|A8-069,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
{{PPBF_ORG_ID}},drl_9b6c91030876ae,drl_9b6c91030876ae,1,,,Jab Off Both Feet,boxing,technical,SK-JAB-02,Jab independent of the step direction,Jab independent of the step direction,focus mitt,Coach calls a direction and the athlete jabs having stepped that way. Removes the habit of jabbing only when moving forward.,"Jab lands at the same instant the foot lands, no matter which direction the coach calls.
Lead foot plants and the jab fires off it in the same beat, not one after the other.
Weight moves through the front leg on contact, whether that leg was stepping forward, back, or lateral.
Head stays over the base and doesn't drift forward on backward or side steps.","Athlete steps first, then throws the jab as a second action - step and hit split into two beats.
Jab is crisp on the forward step and slows or drops power on backward and lateral steps.
Feet square up and settle before the punch is thrown, so the step gives away the punch.
Upper body reaches for range instead of the step closing it, especially moving backward.",,"Call directions in random order so the athlete can't anticipate or default to the forward step.
Slow the drill down and have the athlete freeze on foot contact to check the jab is already there, not coming after.
Stand behind the athlete and push lightly on the shoulder to check the step still produces power without stiffening. Lower-body strength and power carry punch force here, and that's true in every direction, not just forward [A2-013].
Flag any step where the jab visibly loses snap - lower-body output drops off quickly once the legs are worked, and backward/lateral steps are the first to show it [A2-011].","This is what lets a boxer jab while retreating or circling under pressure, instead of only when advancing on a stationary target.
Outside the ring, it's the same skill of acting decisively while resetting position - not waiting to be set before responding.",light_technical,focus mitt,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,intermediate,A2-011|A2-013,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
{{PPBF_ORG_ID}},drl_15847de4920418,drl_15847de4920418,1,,,Jab Variation Set,boxing,technical,SK-JAB-03,Varying the jab by level and intent,Varying the jab by level and intent,focus mitt,"Cycle through jab variations on call — to the body, doubled, as a range-finder. Variation is called, not chosen, so the athlete must hold all of them ready.","Jab snaps out and returns to guard before the next call is given.
Lead foot stays under the jab; stance width does not change between variations.
Body jab drops from bent knees, not from the waist, and the head stays behind the glove.
On the doubled jab, both punches travel the same line — the second one does not drift wide or low.","Athlete anticipates the call and begins loading the punch before it is spoken.
Chin lifts and rises on the body jab.
Rear hand drifts off the cheek while the lead hand is working.
Feet stay flat and planted through several consecutive calls.",,"Coach randomizes call order and cadence so timing cannot be memorized.
Coach calls ""body"" and holds a low target, rejecting any rep where the head comes up.
Coach taps the rear glove when it drifts, sending it back to guard before continuing.
Coach inserts a step or pivot requirement between calls to break the plant.","An athlete who can produce the right jab on someone else's timing, not their own, is ready for the pace of live exchanges, where actions and reactions come at close to one per second [A8-003].
This range-and-movement version of the jab matches where the sport has moved — competition now rewards footwork and positioning over single committed power punches [A2-064].",light_technical,focus mitt,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,advanced,A2-064|A8-003,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
{{PPBF_ORG_ID}},drl_45d9662ee44c36,drl_45d9662ee44c36,1,,,Cross From the Transfer,boxing,technical,SK-CROSS-01,Rear-hand mechanics off the weight shift,Rear-hand mechanics off the weight shift,focus mitt,"Throw the cross having first completed the weight transfer drill. Sequencing is explicit: legs, then rotation, then hand.","Rear foot pivots and drives into the floor before the hand moves.
Hips and shoulders rotate in sequence, trailing the foot pivot.
Rear hand extends last, arriving as rotation finishes, arm working as one unit from upper arm through forearm to fist [A2-003][A1-064].
Weight settles forward through the lead leg as the punch reaches full extension.","Hand and foot fire together, no sequence, arm-only punch.
Rotation stalls before the hand is thrown, cross becomes a lean.
Weight stays back on the rear leg through the whole punch.
Head drifts out ahead of the hips at the moment of contact.",,"Slow the drill to three counts, foot, hip, hand, calling each count out loud.
Hold the athlete at the end of the weight transfer and check hip position before releasing the hand.
Have the athlete rest a hand on their own hip to feel the rotation before adding the punch back in.
Any time the sequence collapses into one movement, send the athlete back to the transfer drill alone before re-adding the cross.","This legs-then-rotation-then-hand order is what produces the heavier impact seen in boxing's straight punch compared with other striking disciplines [A2-015].
It is also the first thing that degrades under fatigue and pressure [A8-029], so the pattern built here is what the athlete falls back on late in a fight or under stress outside the gym.",light_technical,focus mitt,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,beginner,A1-064|A2-003|A2-015|A8-029,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
{{PPBF_ORG_ID}},drl_3df01682e604dd,drl_3df01682e604dd,1,,,Cross Return to Guard,boxing,technical,SK-CROSS-01,Recovery after the rear hand,Recovery after the rear hand,focus mitt,"Cross and return, with the coach checking that the lead hand did not drop during the throw. The check is on the non-punching hand.","Cross fires straight from chin, rotating rear hip and shoulder into the line.
Lead hand stays fixed at cheekbone for the entire throw, not just at start and finish.
Punching arm retracts along the same path it extended, elbow leading the hand back.
Guard is fully reformed — both hands at the face — before the coach calls the next command.","Lead hand drifts down or drops away from the face during the cross, most visible at full extension [A2-003].
Cross recovers slower than it was thrown, hand hanging out after impact instead of snapping back.
Fighter watches their own punch land, head trailing forward instead of resetting behind the lead shoulder.
Recovery becomes rushed and sloppy after repeated reps, rear hand returning short of guard height.",,"Coach stands on the lead-hand side and calls out every time it drops, independent of how the cross itself looked.
Hold a target or open palm at the fighter's cheekbone height and have them keep the lead glove touching it through the throw.
Slow the drill down — cross, hold extension, check the lead hand position, then recover — before returning to full speed.
If recovery lags after the rear hand fires, cue ""hand back before foot sets"" so the arm's return leads the reset rather than following it.","A lead hand that stays home on every rear-hand throw is what keeps a fighter covered when the cross is countered or slips.
This same discipline — non-throwing hand stays in position — carries into any exchange where one side of the body is committed and the other has to hold the line.",light_technical,focus mitt,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,intermediate,A2-003,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
{{PPBF_ORG_ID}},drl_0af42a73a6878f,drl_0af42a73a6878f,1,,,Hook Arc on the Bag,boxing,technical,SK-HOOK-01,Lead hook path and elbow height,Lead hook path and elbow height,heavy bag,"Throw the lead hook to the bag with the coach checking elbow height relative to the fist. Low volume, position-focused.","Elbow stays level with fist through the entire arc, never dropping or lifting.
Hip and lead shoulder rotate first, fist arrives last, following the same load-then-strike sequence common to boxing punches [A1-063].
Fist lands with knuckles vertical and wrist straight in line with the forearm.
Elbow and fist travel together as one unit, no separation in timing.","Elbow drops below fist line, turning the hook into a looping slap.
Elbow flares above shoulder height, angling the punch down into the bag.
Wrist breaks or rolls at the moment of contact.
Arm throws the punch before the hip and shoulder rotate, arm working in isolation.",,"Hold a hand or pad at elbow height and have the boxer maintain contact with it through the whole arc.
Slow the punch to half speed and freeze at the point of contact to check elbow-to-fist alignment.
Cue ""hip turns first"" and have the boxer start the motion from the foot, not the shoulder.
Stop the boxer at contact and check wrist position: knuckles vertical, wrist straight in line with the forearm bones, the alignment that carries load through the index and middle knuckles [A6-003].","Elbow height and wrist alignment are what break down first once punches get thrown under fatigue and pressure, the same way straight-punch mechanics measurably changed across a sparring load [A8-029]; grooving the position here is what has to hold later.
The hip-before-arm sequence is the same principle behind generating force with the body instead of the limb, on the bag or anywhere else power has to come from the ground up.",light_technical,heavy bag,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,beginner,A1-063|A6-003|A8-029,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
{{PPBF_ORG_ID}},drl_1ad44e91b32842,drl_1ad44e91b32842,1,,,Hook From the Pivot,boxing,technical,SK-HOOK-01,Hook driven by the lower body,Hook driven by the lower body,heavy bag,"Pivot the lead foot and let the hook follow the rotation. If the hook arrives before the pivot, reset.","Lead foot pivots on the ball before the fist moves.
Hip and shoulder rotate in the same beat as the pivot.
Hook arrives as the tail end of the turn, not as a separate motion.
Rear foot stays planted and knee stays soft through the rotation.","Hook thrown from the arm while the lead foot stays flat.
Pivot and punch land as two separate beats instead of one.
Upper body twists out ahead of the hips.
Rear leg fatigues into the drill and hip drive quietly disappears, flattening the hook [A2-011][A2-012].",,"Stop the athlete the instant the punch beats the pivot and reset to feet only, no fist, until the foot turn is clean.
Tap the lead knee or hip to cue where the rotation should start.
Slow the whole sequence down and call ""foot, hip, hand"" as three words for one motion.
Watch the rear leg late in the round; if drive drops off, shorten the work rather than let the arm compensate [A2-011].","This is the hook you can actually find in exchanges, because it comes from the base, not a leftover arm swing, and it holds up when landed hooks matter most in the later rounds [A2-058].
Off the pads, it is the same lesson: power and control come from what the legs set up, not from forcing the finish.",light_technical,heavy bag,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,intermediate,A2-011|A2-012|A2-058,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
{{PPBF_ORG_ID}},drl_da603edd55075d,drl_da603edd55075d,1,,,Rear Hook Placement,boxing,technical,SK-HOOK-02,Rear hook mechanics and range,Rear hook mechanics and range,focus mitt,Rear hook to a mitt held at close range. Range is the constraint — the drill fails if the athlete has to reach.,"Elbow stays tucked to the ribs through the swing, mitt struck without the shoulder leaning forward.
Rear foot pivots and hip turns before the fist arrives, weight settled under the athlete at contact.
Punch lands flush at close range with the arm still bent, no stretch through the shoulder or spine.
Contact carries real force even at this short range when the mechanics are correct [A2-005].","Athlete steps back or squares up before throwing, opening the range the drill is meant to close.
Arm straightens or reaches forward to bridge distance to the mitt.
Hip and foot arrive after the fist has already started moving — an arm-only punch.
Head tips forward or drifts off the centerline on contact.",,"Coach moves the mitt closer, to a distance where reaching is physically impossible without turning.
Coach calls ""turn"" before ""punch,"" out loud, until the sequence hip-then-fist repeats on its own.
Coach freezes the mitt and has the athlete step into range first, then throw, separating footwork from the punch.
Coach gives one correction at a time and lets the athlete repeat before adding a second [A1-039].","A hook that lands without reaching is the punch that still works when a fight closes into clinch range or infighting.
Rear hooks landed more often for winners in the later rounds of close bouts [A2-058] — range discipline built here is what makes that punch available when it counts.",light_technical,focus mitt,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,advanced,A1-039|A2-005|A2-058,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
{{PPBF_ORG_ID}},drl_484dc64b436811,drl_484dc64b436811,1,,,Uppercut in the Pocket,boxing,technical,SK-UPPER-01,Uppercut mechanics at close range,Uppercut mechanics at close range,focus mitt,Uppercut to a downward-facing mitt with the elbow staying under the fist. Close range only; the drill has no long-range version.,"Elbow tracks directly under the fist through the entire arc, never flaring out to the side.
Fist finishes with knuckles vertical, wrist locked flat on contact with the mitt.
Knee bend loads before the punch, then leg extension drives it upward.
Punch stays short and stays in the pocket - no step back to create range.","Elbow swings wide, turning the uppercut into a looping hook thrown on a vertical path.
Wrist rolls back on impact, first two knuckles collapse under the load [A6-003].
Athlete steps backward before throwing, losing pocket range and becoming a long-range puncher.
Shoulder dips or telegraphs before the punch leaves.",,"Hold the mitt low and close so the fist must travel through a narrow tunnel - this forces the elbow to stay tucked.
Check wrist and knuckle alignment by hand before live reps until it holds without correction.
Anchor the feet - disallow the backward step, rebuild any needed distance from stance, not retreat.
Slow the rep and cue stillness through the chin and shoulder, loading the punch through hips and knees instead.","This is the shot that scores when an opponent leans into range - worth preserving deliberately, since uppercot use has dropped under current amateur scoring rules [A2-064].
Mechanics drilled at low intensity are what survive when sparring fatigue sets in and reaction time lengthens [A8-029] - clean pocket work now is what holds up under pressure later.",light_technical,focus mitt,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,intermediate,A2-064|A6-003|A8-029,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
{{PPBF_ORG_ID}},drl_5c075cf813c4d8,drl_5c075cf813c4d8,1,,,Body Shot Level Change,boxing,technical,SK-BODY-01,Changing level to reach the body,Changing level to reach the body,heavy bag,"Bend at the knees to reach body height rather than at the waist, then punch. The coach checks the head position at the moment of contact.","Knees bend and hips drop straight down while the spine stays vertical - no forward fold at the waist.
Head stays up and eyes track the opponent through the descent, the punch, and the return.
The punch moves through load, extension, contact, and return in that order, with no phase skipped [A6-055].
Weight settles into the front foot as the punch lands [A8-069].","Waist folds forward instead of knees bending.
Head drops and chin tucks toward the floor.
Eyes leave the opponent's eyes and drop to the target on the body.
Athlete rises back to full height before the punch is thrown.",,"Coach holds a hand at chin height and has the athlete bend under it without lowering the head.
Coach calls ""eyes up"" the instant the head drops and resets the rep.
Coach drops the drill to shadow speed until the knee bend is consistent, then reintroduces contact.
If heads clash during the level change, coach stops the drill immediately and routes through the concussion protocol before resuming [B4-017].","The knee-bend level change is the same mechanism used to slip a punch or close distance in live sparring, and that head discipline has to hold even as fatigue lengthens reaction time and changes punch force [A8-029].
Lowering the body without losing sight of what's in front of you carries directly into any task outside the gym that requires changing position while staying aware.",light_technical,heavy bag,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,intermediate,A6-055|A8-029|A8-069|B4-017,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
{{PPBF_ORG_ID}},drl_5c3353db6cc6ab,drl_5c3353db6cc6ab,1,,,Two-Punch Fixed,boxing,technical,SK-COMBO-01,Linking two punches,Linking two punches,focus mitt,"Throw a fixed two-punch sequence to mitts, returning to guard after the pair rather than after each punch.","Both punches launch as one connected motion, hands returning to guard only after the second lands.
Each punch shows a clean extension and retraction phase before the next one starts [A6-055].
Weight shifts forward on the first punch and settles back on the second.
Mitts are struck in the same order and placement every repetition.","Guard drops after the first punch, with hands hanging low before the second is thrown.
Athlete resets to guard between the two punches instead of after the pair.
Second punch lands noticeably weaker or slower than the first.
Punches thrown as two separate strikes with a visible pause between them.",,"Call ""one-two, guard"" as a single verbal cue that ties the pair together.
Hold the mitts still and require both strikes to land before allowing hands to drop.
Walk the athlete through the sequence at half speed, freezing at the gap to show where the break occurs.
Tap the guard position after the second punch to mark where the reset belongs.","Combinations, not single punches, are what separates higher-level exchanges from single-shot exchanges [A8-052].
Finishing a linked sequence before resetting is a habit that carries into any paired task outside the gym.",light_technical,focus mitt,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,beginner,A6-055|A8-052,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
{{PPBF_ORG_ID}},drl_3e2e2cb0a54792,drl_3e2e2cb0a54792,1,,,Two-Punch Called,boxing,technical,SK-COMBO-01,Two-punch sequences chosen on cue,Two-punch sequences chosen on cue,focus mitt,"Coach calls one of several two-punch pairs at random. Random calling introduces the interference the retention evidence supports, so pairs are not blocked.","Athlete throws the exact two-punch pair called, no extra punches added.
First punch lands with full weight transfer, second punch follows without a reset step in between.
Punch impact on the called pair matches shadow-boxing power rather than a soft check, consistent with what randomised-signal punch tasks show boxers can produce under a cue [A2-015].
Guard returns to position after the pair, eyes stay on the coach for the next call.","Athlete throws a different pair than the one called, defaulting to a rehearsed favorite combination.
A pause or hitch appears between punch one and punch two instead of one continuous action.
Guard drops after the second punch and stays low waiting for the next call.
Athlete starts moving before the call finishes, guessing the pair rather than reacting to it.",,"Coach repeats the same call immediately until the correct two punches land in the right order.
Coach slows the calling rate and isolates the pair that broke down, then folds it back into random order.
Coach names the punch phases out loud, load, extension, return, to rebuild a stalled sequence piece by piece [A6-055].
Coach taps the glove or elbow the instant the guard drops, resetting hand position before the next call.","Random calling puts the athlete in the same position a live opponent's shifting attack posture creates, choosing a response rather than running a stored pattern, which is how expert boxers process attack cues differently from beginners [A8-057].
Selecting the right two-punch answer under an unpredictable cue, at speed, is the same decision skill needed when the situation outside the ring will not announce itself in advance.",light_technical,focus mitt,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,intermediate,A2-015|A6-055|A8-057,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
{{PPBF_ORG_ID}},drl_3554c55ab8b584,drl_3554c55ab8b584,1,,,Three-Punch Chain,boxing,technical,SK-COMBO-02,Extending a combination,Extending a combination,focus mitt,"Three-punch sequences with the third punch called mid-sequence, so the ending cannot be pre-planned.","Three punches land in an unbroken rhythm, no pause between the second and third strike.
The third punch changes when the coach calls it mid-sequence, yet footwork and guard stay the same as the pre-called version.
After the third punch the boxer exits on an angle, hands returning to guard before the next call [A8-052].
Weight shifts fully into each punch in sequence, upper arm and forearm leading before the fist arrives [A2-003].","Boxer flinches or hesitates when the third punch call changes mid-combination.
Third punch arrives with dropped hand or lowered guard, exit step missing entirely.
Combination slows down at the exact moment of the call, breaking the activity rhythm [A8-052].
Fist leads the punch instead of upper arm and forearm sequencing through first [A2-003].",,"Coach calls the third punch earlier or later in the sequence to force adaptation without a fixed pattern.
Coach stops the drill and resets guard position by hand before restarting the combination.
Coach walks the boxer through the exit step alone, separated from the punches, then rejoins it to the combination.
Coach has the boxer shadow the punch slow, checking upper arm and forearm lead before adding speed back [A2-003].","This builds the habit of finishing a combination and moving, not standing to admire the third punch, which matters most against a live opponent who punches back [A8-049].
Outside the gym it trains the same skill of adjusting a planned sequence mid-action without losing composure or form.",light_technical,focus mitt,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,intermediate,A2-003|A8-049|A8-052,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
{{PPBF_ORG_ID}},drl_4700995bab7b07,drl_4700995bab7b07,1,,,Combination With Exit,boxing,technical,SK-COMBO-03,Leaving after the combination,Leaving after the combination,focus mitt,Every combination ends with a movement off the line. A combination that ends standing still is scored as incomplete.,"The last punch of the combination and the first step of the exit happen almost together, not as two separate actions.
The boxer moves off the original line at an angle, not straight back.
Hands stay up through the exit step and into the reset stance.
Foot movement increases as the boxer clears range, consistent with the shift toward more ring movement and defensive footwork seen in modern amateur boxing [A8-004][A3-021].","Boxer throws the full combination and stops square on the same spot.
Retreat is straight back along the same line the punches were thrown from.
Hands drop as soon as the last punch lands, before any exit step is taken.
Exit step arrives late, after the opponent has already reset or countered.",,"Call ""out"" the instant the last punch lands and stop the rep if no movement follows.
Have the boxer repeat the same combination three times, changing the exit angle each time.
Walk the exit step alone, without punches, until the footwork is automatic.
Shorten the combination and drill the exit at working pace before adding it back to full speed.","This is what keeps a boxer safe in live exchanges once the punches stop landing and the other fighter starts countering.
The same principle applies outside the gym: finish the action, then move, don't stand and admire what you just did.",light_technical,focus mitt,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,advanced,A3-021|A8-004,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
{{PPBF_ORG_ID}},drl_2713ad55cfcbf0,drl_2713ad55cfcbf0,1,,,Catch and Return,boxing,defense,SK-DEF-01,Catching the straight punch,Catching the straight punch,none,Partner throws slow straight punches to a called side; athlete catches and returns to guard. Punch speed is fixed and slow.,"Catching hand meets the punch at the moment of full extension, palm open toward the incoming glove [A8-007].
Elbow stays tucked near the ribs through the catch, not reaching out to find the glove.
Catching hand returns to guard position immediately, before the next call.
Eyes track the partner's chest and shoulder line throughout, not the glove itself.","Athlete reaches forward to intercept the punch before it extends, meeting it early.
Catching hand drops to the hip or waist after contact instead of returning to guard.
Head or torso leans back to avoid the punch rather than the hand making the catch.
Athlete moves on the called side before the punch actually travels, anticipating rather than reacting.",,"Call ""hold"" at the instant of catch and check elbow position against the ribs before releasing.
Slow the count further and require the athlete to hold the catch for a full two-count before returning to guard.
Stand behind the athlete's guard hand and physically block its drop path if it falls after the catch.
Vary the timing between the call and the punch so the hand reacts to the punch, not the voice.","This catch becomes the athlete's default defensive reaction once punch speed increases toward sparring pace.
Live rounds demand defensive actions repeatedly and in quick succession [A2-061], so this catch must run without deliberate thought by the time contact increases.",light_technical,none,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,beginner,A2-061|A8-007,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
{{PPBF_ORG_ID}},drl_badeec66ed769d,drl_badeec66ed769d,1,,,Parry Redirect,boxing,defense,SK-DEF-02,Parrying rather than blocking,Parrying rather than blocking,none,Redirect a slow straight punch with a small hand movement. Excess movement is the error being trained out.,"The parrying hand travels only a few inches to meet the glove, not a full arm swing.
Contact deflects the punch off its line rather than absorbing it.
The parrying hand returns to guard before the puncher's arm is fully retracted.
Shoulders and feet stay square; only the hand and forearm move.","The boxer swats or slaps at the glove with a wide, looping motion.
The parry becomes a block - the hand meets the punch head-on and stops it rather than deflecting it.
The guard hand drops or drifts away from the face after the parry instead of resetting.
The boxer leans or steps back to create room instead of redirecting with the hand.",,"Coach shrinks the target: have the boxer parry using only fingertips or the heel of the palm, nothing bigger.
Coach walks the boxer through the motion at quarter speed, freezing the hand at first contact to show how little travel is needed.
Coach calls ""small hands"" or taps the boxer's elbow every time the arm swings wide.
Coach has the boxer parry directly back to guard position, checking hand placement before the next rep.","Small, economical defensive motion holds up better as reaction time lengthens under fatigue in live rounds [A3-032][A8-029].
The same principle - minimum necessary motion to redirect force - applies to deflecting pressure in any confrontation outside the ring, verbal or physical.",light_technical,none,False,"COACHING CRAFT - authored, informed by evidence, not individually validated",PPBF research program 2026-08-07,True,{{SEED_ACCOUNT_ID}},platform_owner,beginner,A3-032|A8-029,LITERATURE-GROUNDED DRAFT — generated from cited registry claims; REQUIRES FLOOR VALIDATION
